,Date,price_bitcoin,open_bitcoin,high_bitcoin,low_bitcoin,vol_bitcoin,Change_bitcoin_%,price_dowjones,open_dowjones,high_dowjones,low_dowjones,vol_dowjones,change_dowjones,price_nasdaq,open_nasdaq,high_nasdaq,low_nasdaq,vol_nasdaq,change_nasdaq,price_sp,open_sp,high_sp,low_sp,change_sp,trend_bitcoins
561,2019-10-01,8302.7,8285.0,8486.2,8187.9,533.95,0.22,26573.04,26962.54,27046.21,26562.22,272.18,1.28,7908.67,8026.83,8062.5,7906.29,541.53,1.13,2940.25,2983.69,2992.53,2938.7,1.23,35.0
562,2019-09-30,8284.3,8048.9,8318.5,7749.0,600.26,2.92,26916.83,26852.33,26998.86,26852.33,228.48,0.36,7999.33,7964.09,8012.16,7949.63,510.05,0.75,2976.74,2967.07,2983.85,2967.07,0.5,37.0
563,2019-09-29,8049.1,8208.0,8226.8,7922.1,418.48,1.94,26820.25,26987.26,27012.54,26715.82,217.78,0.26,7939.63,8047.11,8051.83,7890.28,527.85,1.13,2961.79,2985.47,2987.31,2945.53,0.53,55.0
564,2019-09-28,8208.5,8184.5,8297.2,8031.1,457.79,0.29,26820.25,26987.26,27012.54,26715.82,217.78,0.26,7939.63,8047.11,8051.83,7890.28,527.85,1.13,2961.79,2985.47,2987.31,2945.53,0.53,40.0
565,2019-09-27,8184.9,8063.8,8257.4,7882.1,561.4,1.5,26820.25,26987.26,27012.54,26715.82,217.78,0.26,7939.63,8047.11,8051.83,7890.28,527.85,1.13,2961.79,2985.47,2987.31,2945.53,0.53,44.0
566,2019-09-26,8063.8,8432.5,8463.1,7773.6,731.03,4.37,26891.12,27004.11,27015.07,26803.84,230.8,0.3,8030.66,8070.12,8072.11,7991.02,472.49,0.58,2977.62,2985.73,2987.28,2963.71,0.24,33.0
567,2019-09-25,8432.4,8512.3,8729.8,8245.1,696.11,0.96,26970.71,26866.71,27016.56,26755.86,237.22,0.61,8077.38,7990.66,8095.0,7935.57,532.51,1.05,2984.87,2968.35,2989.82,2952.86,0.62,53.0
568,2019-09-24,8513.9,9702.7,9793.8,8069.4,933.16,12.25,26807.77,27034.07,27079.68,26704.96,307.43,0.53,7993.63,8147.23,8158.84,7969.65,608.62,1.46,2966.6,3002.43,3007.98,2957.73,0.84,49.0
569,2019-09-23,9702.2,10031.3,10048.8,9656.3,431.1,3.28,26949.99,26851.45,27011.07,26831.34,214.83,0.06,8112.46,8106.49,8135.81,8085.34,473.44,0.06,2991.78,2983.5,2999.15,2982.23,0.01,34.0
570,2019-09-22,10031.6,9993.0,10075.0,9870.9,337.06,0.39,26935.07,27102.18,27194.75,26926.68,512.57,0.59,8117.67,8184.88,8202.82,8086.16,1.52,0.8,2992.07,3008.42,3016.37,2984.68,0.49,34.0
571,2019-09-21,9993.0,10172.8,10177.9,9939.8,326.17,1.77,26935.07,27102.18,27194.75,26926.68,512.57,0.59,8117.67,8184.88,8202.82,8086.16,1.52,0.8,2992.07,3008.42,3016.37,2984.68,0.49,47.0
572,2019-09-20,10172.7,10251.5,10279.5,10088.6,362.07,0.76,26935.07,27102.18,27194.75,26926.68,512.57,0.59,8117.67,8184.88,8202.82,8086.16,1.52,0.8,2992.07,3008.42,3016.37,2984.68,0.49,42.0
573,2019-09-19,10250.5,10164.6,10297.6,9707.6,542.25,0.84,27094.79,27186.05,27272.17,27064.21,216.44,0.19,8182.88,8193.59,8237.43,8174.32,492.92,0.07,3006.79,3010.36,3021.99,3003.16,0.0,36.0
574,2019-09-18,10164.7,10195.7,10257.5,10119.3,318.82,0.3,27147.08,27075.39,27161.93,26899.15,212.86,0.13,8177.39,8174.62,8179.87,8086.22,542.24,0.11,3006.73,3001.5,3007.83,2978.57,0.03,48.0
575,2019-09-17,10195.7,10254.6,10273.6,10153.5,321.64,0.58,27110.8,27010.12,27110.8,26984.14,223.58,0.13,8186.02,8148.65,8188.23,8139.82,471.62,0.4,3005.7,2995.67,3006.21,2993.73,0.26,36.0
576,2019-09-16,10255.5,10311.3,10360.5,10108.5,372.53,0.54,27076.82,27146.06,27172.87,27032.56,220.62,0.52,8153.54,8121.64,8165.32,8121.25,483.84,0.28,2997.96,2996.41,3002.19,2990.67,0.31,48.0
577,2019-09-15,10311.5,10337.3,10360.4,10272.0,255.79,0.25,27219.52,27216.67,27277.55,27193.95,255.26,0.14,8176.71,8190.57,8210.2,8165.47,495.64,0.22,3007.39,3012.21,3017.33,3002.9,0.07,44.0
578,2019-09-14,10337.3,10342.2,10421.4,10253.7,326.44,0.05,27219.52,27216.67,27277.55,27193.95,255.26,0.14,8176.71,8190.57,8210.2,8165.47,495.64,0.22,3007.39,3012.21,3017.33,3002.9,0.07,35.0
579,2019-09-13,10342.1,10415.2,10441.4,10174.1,365.52,0.7,27219.52,27216.67,27277.55,27193.95,255.26,0.14,8176.71,8190.57,8210.2,8165.47,495.64,0.22,3007.39,3012.21,3017.33,3002.9,0.07,36.0
580,2019-09-12,10415.1,10162.4,10447.9,10051.0,413.22,2.49,27182.45,27197.32,27306.73,27105.01,254.65,0.17,8194.47,8206.58,8243.8,8176.73,557.77,0.3,3009.57,3009.08,3020.74,3000.92,0.29,47.0
581,2019-09-11,10162.5,10104.9,10257.5,9908.9,413.06,0.57,27137.04,26928.05,27137.04,26885.48,272.59,0.85,8169.68,8091.68,8169.68,8081.56,595.76,1.06,3000.93,2981.41,3000.93,2975.31,0.72,45.0
582,2019-09-10,10105.4,10308.7,10379.8,9970.7,383.22,1.98,26909.43,26805.83,26909.43,26717.05,322.34,0.28,8084.15,8049.98,8086.53,8001.69,609.35,0.04,2979.39,2971.01,2979.39,2957.01,0.03,44.0
583,2019-09-09,10309.0,10402.1,10478.0,10095.7,473.76,0.9,26835.51,26866.23,26900.83,26762.18,273.12,0.14,8087.44,8130.91,8131.65,8052.35,573.75,0.19,2978.43,2988.43,2989.43,2969.39,0.01,51.0
584,2019-09-08,10402.8,10461.6,10578.0,10266.3,339.73,0.56,26797.46,26790.25,26860.87,26708.39,209.7,0.26,8103.07,8125.58,8134.39,8098.52,478.4,0.17,2978.71,2980.33,2985.03,2972.51,0.09,47.0
585,2019-09-07,10461.1,10306.9,10556.4,10302.3,393.57,1.47,26797.46,26790.25,26860.87,26708.39,209.7,0.26,8103.07,8125.58,8134.39,8098.52,478.4,0.17,2978.71,2980.33,2985.03,2972.51,0.09,44.0
586,2019-09-06,10309.3,10566.7,10896.2,10227.4,643.02,2.44,26797.46,26790.25,26860.87,26708.39,209.7,0.26,8103.07,8125.58,8134.39,8098.52,478.4,0.17,2978.71,2980.33,2985.03,2972.51,0.09,41.0
587,2019-09-05,10566.9,10567.8,10630.7,10469.9,402.09,0.01,26728.15,26603.15,26836.3,26603.15,256.67,1.41,8116.83,8061.29,8134.42,8061.29,542.83,1.75,2976.0,2960.6,2985.86,2960.6,1.3,55.0
588,2019-09-04,10568.2,10611.6,10783.6,10388.6,504.45,0.42,26355.47,26301.99,26362.35,26244.44,202.71,0.91,7976.88,7949.81,7981.41,7928.94,509.99,1.3,2937.78,2924.67,2938.84,2921.86,1.08,48.0
589,2019-09-03,10612.3,10348.1,10756.8,10283.5,578.79,2.55,26118.02,26198.26,26198.26,25978.22,223.21,1.08,7874.16,7906.44,7940.37,7847.32,512.49,1.11,2906.27,2909.01,2914.39,2891.85,0.69,60.0
590,2019-09-02,10348.8,9728.8,10431.5,9720.3,542.79,6.37,26403.28,26476.39,26514.62,26295.59,219.08,0.16,7962.88,8015.16,8017.91,7914.74,467.01,0.13,2926.46,2937.09,2940.43,2913.32,0.06,51.0
591,2019-09-01,9729.3,9594.7,9799.5,9533.6,322.66,1.41,26403.28,26476.39,26514.62,26295.59,219.08,0.16,7962.88,8015.16,8017.91,7914.74,467.01,0.13,2926.46,2937.09,2940.43,2913.32,0.06,38.0
592,2019-08-31,9594.4,9585.5,9677.5,9457.3,311.49,0.09,26403.28,26476.39,26514.62,26295.59,219.08,0.16,7962.88,8015.16,8017.91,7914.74,467.01,0.13,2926.46,2937.09,2940.43,2913.32,0.06,44.0
593,2019-08-30,9585.4,9494.1,9675.7,9370.2,413.92,0.99,26403.28,26476.39,26514.62,26295.59,219.08,0.16,7962.88,8015.16,8017.91,7914.74,467.01,0.13,2926.46,2937.09,2940.43,2913.32,0.06,43.0
594,2019-08-29,9491.0,9729.1,9729.1,9343.0,509.13,2.45,26362.25,26249.09,26408.84,26185.71,212.19,1.25,7973.39,7945.78,7992.29,7925.83,434.25,1.48,2924.58,2910.37,2930.5,2905.67,1.27,53.0
595,2019-08-28,9729.4,10184.7,10271.3,9629.6,580.29,4.47,26036.1,25712.99,26041.57,25637.43,207.07,1.0,7856.88,7798.35,7866.87,7766.67,420.87,0.38,2887.94,2861.28,2890.03,2853.05,0.65,45.0
596,2019-08-27,10184.8,10372.2,10387.6,10060.2,419.81,1.8,25777.9,26014.46,26054.02,25721.85,263.53,0.47,7826.95,7908.78,7916.83,7795.18,532.8,0.34,2869.16,2893.14,2898.79,2860.59,0.32,52.0
597,2019-08-26,10371.8,10136.0,10568.2,10136.0,568.77,2.32,25898.83,25826.05,25941.25,25716.39,222.78,1.05,7853.73,7829.58,7856.04,7789.05,446.37,1.32,2878.38,2866.7,2879.27,2856.0,1.1,47.0
598,2019-08-25,10136.3,10132.1,10307.0,9935.2,422.53,0.05,25628.9,26134.21,26320.29,25507.18,364.26,2.37,7751.77,7943.65,8005.34,7730.77,598.42,3.0,2847.11,2911.07,2927.01,2834.97,2.59,52.0
599,2019-08-24,10131.0,10389.4,10415.9,9917.5,463.85,2.48,25628.9,26134.21,26320.29,25507.18,364.26,2.37,7751.77,7943.65,8005.34,7730.77,598.42,3.0,2847.11,2911.07,2927.01,2834.97,2.59,43.0
600,2019-08-23,10388.7,10104.9,10434.3,9921.4,436.26,2.81,25628.9,26134.21,26320.29,25507.18,364.26,2.37,7751.77,7943.65,8005.34,7730.77,598.42,3.0,2847.11,2911.07,2927.01,2834.97,2.59,44.0
601,2019-08-22,10105.0,10141.1,10218.2,9777.0,520.75,0.36,26252.24,26271.64,26388.78,26099.01,222.81,0.19,7991.39,8038.79,8048.58,7937.12,456.7,0.36,2922.95,2930.94,2939.08,2904.51,0.05,44.0
602,2019-08-21,10141.5,10753.3,10797.8,9908.0,717.65,5.68,26202.73,26145.36,26268.32,26141.77,208.79,0.93,8020.21,8017.07,8036.94,7998.5,428.16,0.9,2924.43,2922.04,2928.73,2917.91,0.82,44.0
603,2019-08-20,10752.6,10911.2,10941.6,10581.0,515.47,1.45,25962.44,26086.86,26160.12,25952.0,238.1,0.66,7948.56,7989.36,8010.58,7948.09,452.71,0.68,2900.51,2919.01,2923.63,2899.6,0.79,44.0
604,2019-08-19,10910.7,10312.8,10923.9,10267.8,519.01,5.8,26135.79,26020.06,26222.32,26020.06,252.64,0.96,8002.81,8006.18,8026.75,7974.36,500.92,1.35,2923.65,2913.48,2931.0,2913.48,1.21,58.0
605,2019-08-18,10312.7,10219.3,10494.9,10086.7,441.11,0.93,25886.01,25678.17,25929.65,25678.17,276.21,1.2,7895.99,7828.35,7907.52,7828.35,543.84,1.67,2888.68,2864.74,2893.63,2864.74,1.44,43.0
606,2019-08-17,10218.1,10335.5,10460.7,10016.3,497.77,1.14,25886.01,25678.17,25929.65,25678.17,276.21,1.2,7895.99,7828.35,7907.52,7828.35,543.84,1.67,2888.68,2864.74,2893.63,2864.74,1.44,38.0
607,2019-08-16,10335.6,10300.9,10734.0,9788.6,798.67,0.31,25886.01,25678.17,25929.65,25678.17,276.21,1.2,7895.99,7828.35,7907.52,7828.35,543.84,1.67,2888.68,2864.74,2893.63,2864.74,1.44,49.0
608,2019-08-15,10303.4,10053.3,10448.2,9580.1,930.05,2.53,25579.39,25514.25,25639.69,25339.6,335.8,0.39,7766.62,7790.2,7805.93,7716.55,539.47,0.09,2847.6,2846.2,2856.67,2825.51,0.25,48.0
609,2019-08-14,10049.4,10894.2,10894.5,9965.5,745.59,7.74,25479.42,26035.08,26035.08,25471.59,357.0,3.05,7773.94,7877.33,7900.28,7762.87,637.26,3.02,2840.6,2894.15,2894.15,2839.64,2.93,54.0
610,2019-08-13,10892.9,11395.0,11445.6,10793.2,540.78,4.4,26279.91,25888.88,26426.97,25833.25,309.61,1.44,8016.36,7863.41,8065.24,7851.58,604.2,1.95,2926.32,2880.72,2943.31,2877.05,1.48,45.0
611,2019-08-12,11394.2,11505.1,11508.6,11267.3,391.08,1.07,25907.37,26169.91,26178.95,25824.94,200.58,1.45,7863.41,7907.49,7924.99,7833.79,536.97,1.2,2883.75,2907.07,2907.58,2873.14,1.2,31.0
612,2019-08-11,11517.2,11314.6,11728.4,11146.1,435.83,1.79,26287.44,26337.09,26413.36,26097.64,241.93,0.34,7959.14,7997.19,8020.56,7910.35,568.09,1.0,2918.65,2930.51,2935.75,2900.15,0.66,45.0
613,2019-08-10,11314.5,12090.5,12185.0,11281.6,570.74,6.41,26287.44,26337.09,26413.36,26097.64,241.93,0.34,7959.14,7997.19,8020.56,7910.35,568.09,1.0,2918.65,2930.51,2935.75,2900.15,0.66,47.0
614,2019-08-09,12089.8,12190.0,12225.3,11885.0,558.72,0.84,26287.44,26337.09,26413.36,26097.64,241.93,0.34,7959.14,7997.19,8020.56,7910.35,568.09,1.0,2918.65,2930.51,2935.75,2900.15,0.66,59.0
615,2019-08-08,12191.6,12015.9,12236.6,11727.0,592.15,1.48,26378.19,26086.52,26383.61,26038.1,283.59,1.43,8039.16,7921.59,8041.12,7896.15,659.54,2.24,2938.09,2896.21,2938.72,2894.47,1.88,57.0
616,2019-08-07,12013.9,11481.0,12114.5,11406.4,702.85,4.64,26007.07,25814.22,26073.21,25440.39,350.09,0.09,7862.83,7747.27,7881.38,7702.42,615.18,0.38,2883.98,2858.65,2892.17,2825.71,0.08,53.0
617,2019-08-06,11480.9,11817.6,12291.9,11237.0,807.58,2.84,26029.52,25810.62,26038.68,25710.87,322.97,1.21,7833.27,7804.51,7845.01,7739.57,564.77,1.39,2881.77,2861.18,2884.4,2847.42,1.3,52.0
618,2019-08-05,11816.8,10934.8,11922.3,10934.8,769.63,8.07,25717.74,26259.23,26259.23,25523.38,423.37,2.9,7726.04,7823.33,7836.45,7662.9,699.01,3.47,2844.74,2898.07,2898.07,2822.12,2.98,61.0
619,2019-08-04,10934.6,10816.1,11017.7,10568.8,585.71,1.1,26485.01,26528.66,26570.02,26249.22,335.72,0.37,8004.07,8056.42,8068.8,7953.67,584.3,1.32,2932.05,2943.9,2945.5,2914.11,0.73,61.0
620,2019-08-03,10815.7,10519.9,10893.6,10504.5,508.75,2.81,26485.01,26528.66,26570.02,26249.22,335.72,0.37,8004.07,8056.42,8068.8,7953.67,584.3,1.32,2932.05,2943.9,2945.5,2914.11,0.73,36.0
621,2019-08-02,10520.1,10380.5,10664.8,10330.5,578.29,1.35,26485.01,26528.66,26570.02,26249.22,335.72,0.37,8004.07,8056.42,8068.8,7953.67,584.3,1.32,2932.05,2943.9,2945.5,2914.11,0.73,54.0
622,2019-08-01,10380.0,10081.9,10459.0,9890.6,608.37,2.96,26583.42,26879.86,27175.59,26548.71,390.49,1.05,8111.12,8190.56,8311.04,8080.52,703.64,0.79,2953.56,2980.32,3013.59,2945.23,0.9,47.0
623,2019-07-31,10082.0,9580.3,10100.0,9562.4,589.84,5.23,26864.27,27244.67,27281.65,26719.6,389.0,1.23,8175.42,8290.8,8299.83,8110.02,758.73,1.19,2980.38,3016.22,3017.4,2958.08,1.09,51.0
624,2019-07-30,9580.7,9580.0,9703.0,9483.0,511.51,0.0,27198.02,27145.39,27224.36,27069.86,293.25,0.09,8273.61,8231.77,8295.46,8228.02,510.52,0.24,3013.18,3007.66,3017.19,3000.94,0.26,44.0
625,2019-07-29,9580.9,9728.5,9835.4,9502.5,510.9,1.51,27221.35,27192.24,27275.85,27178.06,259.32,0.11,8293.33,8325.1,8325.28,8247.37,511.48,0.44,3020.97,3024.47,3025.61,3014.3,0.16,51.0
626,2019-07-28,9727.8,9491.1,9798.5,9401.1,518.59,2.48,27192.45,27166.0,27213.7,27123.25,243.2,0.19,8330.21,8294.3,8339.64,8291.12,529.37,1.11,3025.86,3013.25,3027.98,3012.59,0.74,45.0
627,2019-07-27,9492.1,9830.4,10232.3,9389.1,661.89,3.45,27192.45,27166.0,27213.7,27123.25,243.2,0.19,8330.21,8294.3,8339.64,8291.12,529.37,1.11,3025.86,3013.25,3027.98,3012.59,0.74,62.0
628,2019-07-26,9831.0,9945.2,10436.1,9724.2,493.75,1.15,27192.45,27166.0,27213.7,27123.25,243.2,0.19,8330.21,8294.3,8339.64,8291.12,529.37,1.11,3025.86,3013.25,3027.98,3012.59,0.74,49.0
629,2019-07-25,9945.3,9804.7,10203.5,9776.6,545.85,1.44,27140.98,27247.39,27298.43,27062.48,244.02,0.47,8238.54,8294.68,8295.95,8233.4,535.59,1.0,3003.67,3016.26,3016.31,2997.24,0.53,53.0
630,2019-07-24,9804.3,9887.2,9945.3,9584.0,639.54,0.85,27269.97,27262.24,27291.04,27191.12,245.88,0.29,8321.5,8227.36,8321.81,8226.5,528.51,0.85,3019.56,2998.77,3019.59,2996.82,0.47,48.0
631,2019-07-23,9888.7,10412.8,10414.7,9865.4,663.38,5.03,27349.19,27231.86,27368.81,27204.58,250.8,0.65,8251.4,8242.5,8251.83,8193.89,474.75,0.58,3005.47,2994.74,3005.9,2988.56,0.68,48.0
632,2019-07-22,10412.5,10715.1,10806.3,10196.5,591.27,2.82,27171.9,27174.18,27227.77,27088.9,226.95,0.07,8204.14,8171.99,8218.42,8171.54,491.48,0.71,2985.03,2981.93,2990.71,2976.65,0.28,56.0
633,2019-07-21,10714.4,10827.0,10883.8,10442.5,562.17,1.04,27154.2,27246.38,27342.96,27145.78,287.69,0.25,8146.49,8241.34,8245.78,8144.63,520.02,0.74,2976.61,3004.26,3006.02,2975.86,0.62,53.0
634,2019-07-20,10826.7,10571.9,11155.6,10462.0,668.94,2.41,27154.2,27246.38,27342.96,27145.78,287.69,0.25,8146.49,8241.34,8245.78,8144.63,520.02,0.74,2976.61,3004.26,3006.02,2975.86,0.62,40.0
635,2019-07-19,10571.5,10651.6,10758.4,10160.7,727.79,0.75,27154.2,27246.38,27342.96,27145.78,287.69,0.25,8146.49,8241.34,8245.78,8144.63,520.02,0.74,2976.61,3004.26,3006.02,2975.86,0.62,42.0
636,2019-07-18,10651.4,9723.1,10787.1,9390.0,974.49,9.55,27222.97,27191.98,27266.81,27068.79,218.82,0.01,8207.24,8151.76,8215.58,8135.12,487.19,0.27,2995.11,2978.87,2998.28,2973.09,0.36,39.0
637,2019-07-17,9723.2,9425.1,9983.6,9082.6,1.03,3.17,27219.85,27320.91,27343.06,27218.38,196.78,0.42,8185.21,8224.0,8230.67,8184.66,473.28,0.46,2984.42,3005.1,3005.26,2984.25,0.65,50.0
638,2019-07-16,9424.8,10844.0,11019.5,9375.3,1.05,13.1,27335.63,27349.32,27398.68,27290.24,226.0,0.09,8222.8,8251.66,8259.75,8204.23,473.99,0.43,3004.04,3012.13,3015.02,3001.15,0.34,50.0
639,2019-07-15,10845.9,10199.9,11064.7,9885.4,956.52,6.33,27359.16,27364.69,27364.69,27294.17,199.73,0.1,8258.18,8263.18,8264.78,8236.27,470.85,0.17,3014.3,3017.8,3017.8,3008.77,0.02,39.0
640,2019-07-14,10200.1,11364.3,11448.7,10128.9,840.76,10.25,27332.03,27139.49,27333.79,27135.45,248.39,0.9,8244.14,8209.2,8245.66,8201.52,500.7,0.59,3013.77,3003.36,3013.92,3001.87,0.46,39.0
641,2019-07-13,11364.9,11762.8,11798.4,10839.4,747.71,3.38,27332.03,27139.49,27333.79,27135.45,248.39,0.9,8244.14,8209.2,8245.66,8201.52,500.7,0.59,3013.77,3003.36,3013.92,3001.87,0.46,48.0
642,2019-07-12,11762.1,11343.7,11881.4,11109.8,738.17,3.7,27332.03,27139.49,27333.79,27135.45,248.39,0.9,8244.14,8209.2,8245.66,8201.52,500.7,0.59,3013.77,3003.36,3013.92,3001.87,0.46,46.0
643,2019-07-11,11342.3,12111.6,12111.6,11029.0,943.13,6.34,27088.08,26950.16,27088.45,26916.32,252.3,0.85,8196.04,8219.28,8226.18,8171.63,483.49,0.08,2999.91,2999.62,3002.33,2988.8,0.23,35.0
644,2019-07-10,12110.6,12542.8,13134.4,11594.9,1.11,3.44,26860.2,26851.96,26983.45,26813.11,207.99,0.29,8202.53,8183.19,8228.6,8160.56,508.18,0.75,2993.07,2989.3,3002.98,2984.62,0.45,46.0
645,2019-07-09,12541.5,12250.6,12772.9,12111.2,847.84,2.36,26783.49,26725.12,26807.7,26665.57,218.33,0.08,8141.73,8061.41,8146.98,8061.32,468.36,0.54,2979.63,2965.52,2981.9,2963.44,0.12,52.0
646,2019-07-08,12252.6,11415.8,12332.3,11304.8,695.6,7.33,26806.14,26835.64,26839.14,26744.87,214.29,0.43,8098.38,8112.91,8112.91,8078.39,511.73,0.78,2975.95,2979.77,2980.76,2970.09,0.48,59.0
647,2019-07-07,11415.9,11267.9,11524.6,11108.1,601.93,1.31,26922.12,26867.75,26950.81,26733.33,192.17,0.16,8161.79,8123.28,8171.97,8093.66,425.69,0.1,2990.41,2984.25,2994.03,2967.97,0.18,39.0
648,2019-07-06,11268.0,10969.8,11650.2,10967.9,688.96,2.71,26922.12,26867.75,26950.81,26733.33,192.17,0.16,8161.79,8123.28,8171.97,8093.66,425.69,0.1,2990.41,2984.25,2994.03,2967.97,0.18,30.0
649,2019-07-05,10970.2,11159.7,11381.8,10810.3,772.67,1.73,26922.12,26867.75,26950.81,26733.33,192.17,0.16,8161.79,8123.28,8171.97,8093.66,425.69,0.1,2990.41,2984.25,2994.03,2967.97,0.18,62.0
650,2019-07-04,11163.1,11899.3,11948.0,11087.1,840.34,6.2,26966.0,26832.32,26966.0,26831.44,149.84,0.67,8170.23,8129.57,8170.23,8122.34,408.2,0.75,2995.82,2978.08,2995.84,2977.96,0.77,67.0
651,2019-07-03,11900.8,10835.9,11931.8,10835.9,998.73,9.83,26966.0,26832.32,26966.0,26831.44,149.84,0.67,8170.23,8129.57,8170.23,8122.34,408.2,0.75,2995.82,2978.08,2995.84,2977.96,0.77,53.0
652,2019-07-02,10835.9,10615.5,10923.5,9728.5,1.12,2.07,26786.68,26719.53,26787.56,26632.65,219.27,0.26,8109.09,8086.65,8109.37,8063.1,488.38,0.22,2973.01,2964.66,2973.21,2955.92,0.29,64.0
653,2019-07-01,10616.6,10821.4,11254.5,10041.6,1.04,1.87,26717.43,26805.86,26890.64,26616.21,285.35,0.44,8091.16,8145.85,8150.45,8059.29,583.42,1.06,2964.33,2971.41,2977.93,2952.22,0.77,67.0
654,2019-06-30,10818.6,11906.0,12179.3,10765.4,880.77,9.14,26599.96,26605.93,26638.35,26522.27,499.35,0.28,8006.24,7988.76,8010.15,7961.46,1.76,0.48,2941.76,2932.94,2943.98,2929.05,0.58,50.0
655,2019-06-29,11906.5,12408.0,12422.9,11490.8,834.62,4.05,26599.96,26605.93,26638.35,26522.27,499.35,0.28,8006.24,7988.76,8010.15,7961.46,1.76,0.48,2941.76,2932.94,2943.98,2929.05,0.58,48.0
656,2019-06-28,12409.1,11288.4,12461.8,10970.5,1.09,9.93,26599.96,26605.93,26638.35,26522.27,499.35,0.28,8006.24,7988.76,8010.15,7961.46,1.76,0.48,2941.76,2932.94,2943.98,2929.05,0.58,68.0
657,2019-06-27,11287.8,13062.4,13422.0,10493.5,1.59,13.59,26526.58,26523.72,26607.24,26465.32,246.93,0.04,7967.76,7939.36,7976.58,7935.47,523.93,0.73,2924.92,2919.66,2929.3,2918.57,0.38,79.0
658,2019-06-26,13063.8,11811.6,13929.8,11747.3,1.48,10.62,26536.82,26599.42,26660.04,26536.33,274.34,0.04,7909.97,7933.93,7974.28,7903.07,537.92,0.32,2913.78,2926.07,2932.59,2912.99,0.12,100.0
659,2019-06-25,11809.9,11046.6,11833.9,11033.7,781.09,6.91,26548.22,26731.61,26752.31,26527.66,282.16,0.67,7884.72,8005.27,8007.31,7879.15,547.78,1.51,2917.38,2945.78,2946.52,2916.01,0.95,54.0
660,2019-06-24,11046.4,10897.3,11114.4,10622.6,566.96,1.37,26727.54,26727.61,26806.52,26723.37,232.39,0.03,8005.7,8040.58,8047.56,8004.63,528.18,0.32,2945.35,2951.42,2954.92,2944.05,0.17,60.0
661,2019-06-23,10897.1,10721.5,11361.3,10557.8,683.79,1.64,26719.13,26749.12,26907.37,26705.87,485.56,0.13,8031.71,8028.69,8073.02,8011.2,1.2,0.24,2950.46,2952.71,2964.15,2946.87,0.13,64.0
662,2019-06-22,10721.7,10178.1,11160.5,10031.3,1.09,5.33,26719.13,26749.12,26907.37,26705.87,485.56,0.13,8031.71,8028.69,8073.02,8011.2,1.2,0.24,2950.46,2952.71,2964.15,2946.87,0.13,50.0
663,2019-06-21,10179.3,9517.7,10184.3,9517.4,769.12,6.96,26719.13,26749.12,26907.37,26705.87,485.56,0.13,8031.71,8028.69,8073.02,8011.2,1.2,0.24,2950.46,2952.71,2964.15,2946.87,0.13,45.0
664,2019-06-20,9517.0,9255.0,9583.9,9188.4,693.62,2.83,26753.17,26665.38,26798.63,26539.69,278.17,0.94,8051.34,8087.45,8088.88,7996.87,528.69,0.8,2954.18,2949.6,2958.06,2931.5,0.95,47.0
665,2019-06-19,9255.4,9080.7,9295.1,9044.0,587.57,1.93,26504.0,26490.16,26569.75,26415.05,240.95,0.15,7987.32,7970.26,7998.59,7930.38,536.8,0.42,2926.46,2920.55,2931.74,2911.43,0.3,52.0
666,2019-06-18,9080.6,9318.9,9336.1,8962.7,723.17,2.56,26465.54,26228.88,26527.19,26227.76,273.49,1.35,7953.88,7920.98,8005.21,7911.67,567.69,1.39,2917.75,2906.71,2930.79,2905.44,0.97,42.0
667,2019-06-17,9318.8,8961.0,9438.1,8959.8,738.8,3.98,26112.53,26108.53,26165.78,26049.8,199.5,0.09,7845.02,7819.43,7865.98,7812.61,502.92,0.62,2889.67,2889.75,2897.27,2887.3,0.09,44.0
668,2019-06-16,8962.5,8812.2,9332.0,8771.1,849.77,1.7,26089.61,26076.36,26162.28,25988.09,208.02,0.07,7796.66,7807.19,7819.21,7778.12,465.37,0.52,2886.98,2886.82,2894.45,2879.62,0.16,43.0
669,2019-06-15,8812.5,8655.8,8856.7,8582.3,608.69,1.81,26089.61,26076.36,26162.28,25988.09,208.02,0.07,7796.66,7807.19,7819.21,7778.12,465.37,0.52,2886.98,2886.82,2894.45,2879.62,0.16,50.0
670,2019-06-14,8656.1,8218.6,8685.3,8153.2,643.17,5.32,26089.61,26076.36,26162.28,25988.09,208.02,0.07,7796.66,7807.19,7819.21,7778.12,465.37,0.52,2886.98,2886.82,2894.45,2879.62,0.16,51.0
671,2019-06-13,8219.0,8132.4,8306.1,8028.6,574.21,1.06,26106.77,26036.94,26146.91,25995.71,213.4,0.39,7837.13,7822.56,7848.36,7813.6,460.87,0.57,2891.64,2886.24,2895.24,2881.99,0.41,40.0
672,2019-06-12,8133.1,7888.0,8198.1,7805.8,607.89,3.11,26004.83,26040.3,26082.1,25958.66,223.69,0.17,7792.72,7803.13,7819.16,7773.97,481.74,0.38,2879.84,2882.73,2888.57,2874.68,0.2,49.0
673,2019-06-11,7888.0,7987.8,8010.4,7714.5,579.0,1.25,26048.51,26180.59,26248.67,25998.87,253.49,0.05,7822.57,7901.04,7909.99,7798.63,534.58,0.01,2885.72,2903.27,2910.61,2878.53,0.03,55.0
674,2019-06-10,7987.8,7635.0,8012.8,7523.6,641.38,4.62,26062.68,26090.22,26210.61,26054.31,249.28,0.3,7823.17,7798.87,7895.44,7795.76,522.2,1.05,2886.73,2885.83,2904.77,2885.51,0.47,42.0
